id,Target_Index,system,src,ref,hyps,mqm_score
574,38,Lan-BridgeMT,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Der beschämte ehemalige Abgeordnete Jared O'Mara ""hätte niemals als Labour-Kandidat ausgewählt werden dürfen"" und verdient seine vierjährige Gefängnisstrafe, sagte der Schattenkanzler. Rachel Reeves sprach am Freitag mit dem Guardian im Wahlkreis Bolton North East, Stunden nachdem Schlüsselfiguren der lokalen Partei aus Protest gegen die Kontrolle des nationalen Exekutivkomitees (NEC) der Labour-Partei über den parlamentarischen Auswahlprozess für die nächsten Parlamentswahlen gekündigt hatten.",-2.1
575,38,NLLB_Greedy,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Die Verletzung der Menschenrechte und der Menschenrechte in der Welt, die von der Regierung der Vereinigten Staaten und der Vereinigten Staaten von Amerika verbreitet wird, ist ein weiterer Grund für die Verletzung der Menschenrechte und der Menschenrechte in der Welt.",-15.0
576,38,NLLB_MBR_BLEU,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Die Schattenkanzlerin hat erklärt, dass der in Ungnade gefallene frühere Abgeordnete Jared O'Mara ""niemals als Labour-Kandidat ausgewählt worden sein sollte"" und seine vierjährige Haftstrafe verdiente. Rachel Reeves sprach am Freitag im Wahlkreis Bolton North East mit dem Guardian, wenige Stunden nachdem Schlüsselfiguren der lokalen Partei gekündigt hatten, um zu demonstrieren, wie das nationale Exekutivkomitee (NEC) der Labour Party den parlamentarischen Auswahlprozess für die kommenden Parlamentswahlen kontrolliert.",-5.1
577,38,ONLINE-A,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara ""hätte niemals als Labour-Kandidat ausgewählt werden dürfen"" und verdiene seine vierjährige Gefängnisstrafe, sagte der Schattenkanzler. Rachel Reeves sprach am Freitag mit dem Guardian im Wahlkreis Bolton North East, Stunden nachdem Schlüsselfiguren der lokalen Partei aus Protest gegen die Kontrolle des nationalen Exekutivkomitees (NEC) der Labour-Partei den parlamentarischen Auswahlprozess für die nächsten Parlamentswahlen kontrolliert hatten.",-6.1
578,38,ONLINE-B,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara hätte „niemals als Labour-Kandidat ausgewählt werden dürfen“ und verdient seine vierjährige Gefängnisstrafe, sagte der Schattenkanzler. Rachel Reeves sprach am Freitag mit dem Guardian im Wahlkreis Bolton North East, Stunden nachdem Schlüsselfiguren der örtlichen Partei aus Protest gegen die Kontrolle des parlamentarischen Auswahlverfahrens für die nächsten Parlamentswahlen durch das National Executive Committee (NEC) der Labour-Partei ausgetreten waren.",-1.0
579,38,ONLINE-G,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara ""hätte niemals als Labour-Kandidat ausgewählt werden dürfen"" und verdient seine vierjährige Gefängnisstrafe, sagte der Schattenkanzler. Rachel Reeves sprach am Freitag mit dem Guardian im Wahlkreis Bolton North East, Stunden nachdem Schlüsselfiguren der lokalen Partei aus Protest gegen die Kontrolle des parlamentarischen Auswahlverfahrens durch das nationale Exekutivkomitee (NEC) der Labour Party für die nächsten Parlamentswahlen ausgetreten waren.",-1.1
580,38,ONLINE-M,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte niemals als Labour-Kandidat ausgewählt werden dürfen“ und verdiene seine vierjährige Haftstrafe, so der Schattenkanzler. Rachel Reeves sprach am Freitag mit dem Guardian im Wahlkreis Bolton North East, Stunden nachdem Schlüsselfiguren der lokalen Partei aus Protest gegen die Kontrolle der Parlamentswahl durch den National Executive Committee (NEC) von Labour ausgetreten waren.",-2.0
581,38,ONLINE-W,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara ""hätte nie als Kandidat der Labour-Partei ausgewählt werden dürfen"" und hat seine vierjährige Haftstrafe verdient, so die Schattenkanzlerin. Rachel Reeves sprach am Freitag mit dem Guardian im Wahlkreis Bolton North East, wenige Stunden, nachdem Schlüsselfiguren der örtlichen Partei aus Protest gegen die Art und Weise, wie der nationale Exekutivausschuss (NEC) der Labour-Partei das parlamentarische Auswahlverfahren für die nächsten Parlamentswahlen kontrollierte, ausgetreten waren.",-0.1
582,38,ONLINE-Y,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte niemals als Labour-Kandidat ausgewählt werden dürfen“ und verdiene seine vierjährige Gefängnisstrafe, sagte der Schattenkanzler. Rachel Reeves sprach am Freitag im Wahlkreis Bolton North East mit dem Guardian, Stunden nachdem wichtige Persönlichkeiten der lokalen Partei ausgetreten waren, um gegen die Art und Weise zu protestieren, wie das nationale Exekutivkomitee (NEC) von Labour das parlamentarische Auswahlverfahren für die nächsten Parlamentswahlen kontrollierte.",-1.0
583,38,ZengHuiMT,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara"" hätte niemals als Labour-Kandidat ausgewählt werden dürfen"" und verdient seine vierjährige Haftstrafe, sagte der Schattenkanzler, er habe gesagt, dass er sich als Labour-Kandidat ausgewählt haben sollte"" und seine vierjährige Haftstrafe verdient, sagte der Schattenkanzler. Rachel Reeves sprach am Freitag mit dem Guardian im Wahlkreis Bolton North East, Stunden nachdem Schlüsselfiguren der örtlichen Partei aus Protest gegen die Art und Weise, wie das nationale Exekutivkomitee ( NEC) der Labour-Partei den parlamentarischen Auswahlprozess für die nächsten Parlamentswahlen kontrollierte, ausgetreten waren.",-5.1
584,38,refA,"The disgraced former MP Jared O'Mara ""should never have been selected as a Labour candidate"" and deserves his four-year jail sentence, the shadow chancellor has said. Rachel Reeves was talking to the Guardian in the Bolton North East constituency on Friday, hours after key figures in the local party quit in protest at how Labour's national executive committee (NEC) was controlling the parliamentary selection process for the next general election.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.","Der in Ungnade gefallene ehemalige Abgeordnete Jared O'Mara „hätte nie als Labour-Kandidat ausgewählt werden sollen“ und verdient seine vierjährige Haftstrafe, sagte die Schattenkanzlerin. Rachel Reeves sprach am Freitag im Wahlbezirk Bolton North East mit dem Guardian, nur wenige Stunden nachdem Schlüsselfiguren der örtlichen Partei ausgetreten waren, um gegen die Art, wie das von Labour geführte National Executive Committee (NEC) den parlamentarischen Auswahlprozess für die nächste Parlamentswahl kontrolliert hatte, zu protestieren.",-0.0
585,1,AIRC,"The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats. Police have arrested 15 people after an anti-refugee demonstration outside a hotel used to house asylum seekers turned violent near the English city of Liverpool. The Merseyside Police department said a police officer and two civilians sustained minor injuries during the disturbance on Friday night in Knowsley. The police force said some protesters threw objects and set a police van on fire. The people arrested, who ranged in age from 13 to 54, were detained ""following violent disorder."" Merseyside police commissioner Emily Spurrell told Radio City, ""It was incredibly dangerous and there were a couple of injuries amongst the police officers.""","Der Vorfall ereignet sich, nachdem sich die Zahl der Flüchtlinge und Asylbewerber, die den Ärmelkanal nach Großbritannien in Booten überqueren, ansteigt. Die Polizei hat 15 Menschen verhaftet, nachdem Anti-Flüchtlingsdemonstrationen vor einem Hotel in der Nähe der englischen Stadt Liverpool, das verwendet wird, um Asylbewerber unterzubringen, gewalttätig wurden. Laut dem Polizeirevier von Merseyside erlitten ein Polizeibeamter und zwei Zivilisten während des Tumults am Freitagabend in Knowsley leichte Verletzungen. Die Polizei gab bekannt, dass einige Demonstranten Gegenstände warfen und einen Polizeiwagen anzündeten. Die verhafteten Menschen, die zwischen 13 und 54 Jahren alt waren, wurden „aufgrund von gewalttätigen Ausschreitungen“ inhaftiert. Die Polizeikommissarin von Merseyside Emily Spurrell äußerte gegenüber Radio City, „Es war unglaublich gefährlich und es gab einige Verletzte unter den Polizeibeamten.“","Die Polizei sagte, dass ein Polizist und zwei Zivilisten während der Störung am Freitagabend in Knowsley gewaltsam verletzt wurden. Die Polizei sagte, dass einige Demonstranten Gegenstände warfen und einen Polizeitransporter in Brand setzten. Die verhafteten Personen, die im Alter von 13 bis 54 Jahren im Alter von 13 bis 54 Jahren waren, wurden ""nach gewaltsamer Störung"" verhaftet. ""Es war unglaublich gefährlich und es gab ein paar Verletzungen unter den Polizisten"".",-25.200000000000003
586,1,GPT4-5shot,"The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats. Police have arrested 15 people after an anti-refugee demonstration outside a hotel used to house asylum seekers turned violent near the English city of Liverpool. The Merseyside Police department said a police officer and two civilians sustained minor injuries during the disturbance on Friday night in Knowsley. The police force said some protesters threw objects and set a police van on fire. The people arrested, who ranged in age from 13 to 54, were detained ""following violent disorder."" Merseyside police commissioner Emily Spurrell told Radio City, ""It was incredibly dangerous and there were a couple of injuries amongst the police officers.""","Der Vorfall ereignet sich, nachdem sich die Zahl der Flüchtlinge und Asylbewerber, die den Ärmelkanal nach Großbritannien in Booten überqueren, ansteigt. Die Polizei hat 15 Menschen verhaftet, nachdem Anti-Flüchtlingsdemonstrationen vor einem Hotel in der Nähe der englischen Stadt Liverpool, das verwendet wird, um Asylbewerber unterzubringen, gewalttätig wurden. Laut dem Polizeirevier von Merseyside erlitten ein Polizeibeamter und zwei Zivilisten während des Tumults am Freitagabend in Knowsley leichte Verletzungen. Die Polizei gab bekannt, dass einige Demonstranten Gegenstände warfen und einen Polizeiwagen anzündeten. Die verhafteten Menschen, die zwischen 13 und 54 Jahren alt waren, wurden „aufgrund von gewalttätigen Ausschreitungen“ inhaftiert. Die Polizeikommissarin von Merseyside Emily Spurrell äußerte gegenüber Radio City, „Es war unglaublich gefährlich und es gab einige Verletzte unter den Polizeibeamten.“","Der Vorfall ereignete sich nach einem Anstieg der Zahl von Flüchtlingen und Asylsuchenden, die den Ärmelkanal in Booten überqueren, um in das Vereinigte Königreich zu gelangen. Die Polizei hat 15 Personen festgenommen, nachdem eine Anti-Flüchtlings-Demonstration vor einem Hotel, das zur Unterbringung von Asylsuchenden genutzt wird, in der Nähe der englischen Stadt Liverpool gewalttätig wurde. Die Polizeiabteilung von Merseyside gab an, dass ein Polizeibeamter und zwei Zivilisten während der Unruhen am Freitagabend in Knowsley leichte Verletzungen erlitten. Die Polizei sagte, einige Demonstranten hätten Gegenstände geworfen und einen Polizeiwagen in Brand gesetzt. Die festgenommenen Personen, die im Alter von 13 bis 54 Jahren waren, wurden ""nach gewalttätigen Ausschreitungen"" in Gewahrsam genommen. Die Polizeikommissarin von Merseyside, Emily Spurrell, sagte gegenüber Radio City: ""Es war unglaublich gefährlich und es gab ein paar Verletzungen unter den Polizeibeamten.""",-0.4
587,1,Lan-BridgeMT,"The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats. Police have arrested 15 people after an anti-refugee demonstration outside a hotel used to house asylum seekers turned violent near the English city of Liverpool. The Merseyside Police department said a police officer and two civilians sustained minor injuries during the disturbance on Friday night in Knowsley. The police force said some protesters threw objects and set a police van on fire. The people arrested, who ranged in age from 13 to 54, were detained ""following violent disorder."" Merseyside police commissioner Emily Spurrell told Radio City, ""It was incredibly dangerous and there were a couple of injuries amongst the police officers.""","Der Vorfall ereignet sich, nachdem sich die Zahl der Flüchtlinge und Asylbewerber, die den Ärmelkanal nach Großbritannien in Booten überqueren, ansteigt. Die Polizei hat 15 Menschen verhaftet, nachdem Anti-Flüchtlingsdemonstrationen vor einem Hotel in der Nähe der englischen Stadt Liverpool, das verwendet wird, um Asylbewerber unterzubringen, gewalttätig wurden. Laut dem Polizeirevier von Merseyside erlitten ein Polizeibeamter und zwei Zivilisten während des Tumults am Freitagabend in Knowsley leichte Verletzungen. Die Polizei gab bekannt, dass einige Demonstranten Gegenstände warfen und einen Polizeiwagen anzündeten. Die verhafteten Menschen, die zwischen 13 und 54 Jahren alt waren, wurden „aufgrund von gewalttätigen Ausschreitungen“ inhaftiert. Die Polizeikommissarin von Merseyside Emily Spurrell äußerte gegenüber Radio City, „Es war unglaublich gefährlich und es gab einige Verletzte unter den Polizeibeamten.“","Der Vorfall kommt nach einer Zunahme der Zahl von Flüchtlingen und Asylsuchenden, die den Kanal mit Booten nach Großbritannien überqueren. Die Polizei hat 15-Personen verhaftet, nachdem eine Anti-Flüchtlings-Demonstration vor einem Hotel, in dem Asylsuchende untergebracht wurden, in der Nähe der englischen Stadt Liverpool gewalttätig wurde. Die Merseyside Police Department sagte, ein Polizeibeamter und zwei Zivilisten erlitten leichte Verletzungen während der Unruhen am Freitagabend in Knowsley. Die Polizei sagte, einige Demonstranten warfen Gegenstände und setzten einen Polizeiwagen in Brand. Die verhafteten Personen, die im Alter von 13 bis 54 lagen, wurden ""nach gewalttätigen Unruhen"" inhaftiert. Merseyside Polizeikommissarin Emily Spurrell sagte Radio City: ""Es war unglaublich gefährlich und es gab ein paar Verletzungen unter den Polizeibeamten.""",-6.199999999999999
588,1,NLLB_Greedy,"The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats. Police have arrested 15 people after an anti-refugee demonstration outside a hotel used to house asylum seekers turned violent near the English city of Liverpool. The Merseyside Police department said a police officer and two civilians sustained minor injuries during the disturbance on Friday night in Knowsley. The police force said some protesters threw objects and set a police van on fire. The people arrested, who ranged in age from 13 to 54, were detained ""following violent disorder."" Merseyside police commissioner Emily Spurrell told Radio City, ""It was incredibly dangerous and there were a couple of injuries amongst the police officers.""","Der Vorfall ereignet sich, nachdem sich die Zahl der Flüchtlinge und Asylbewerber, die den Ärmelkanal nach Großbritannien in Booten überqueren, ansteigt. Die Polizei hat 15 Menschen verhaftet, nachdem Anti-Flüchtlingsdemonstrationen vor einem Hotel in der Nähe der englischen Stadt Liverpool, das verwendet wird, um Asylbewerber unterzubringen, gewalttätig wurden. Laut dem Polizeirevier von Merseyside erlitten ein Polizeibeamter und zwei Zivilisten während des Tumults am Freitagabend in Knowsley leichte Verletzungen. Die Polizei gab bekannt, dass einige Demonstranten Gegenstände warfen und einen Polizeiwagen anzündeten. Die verhafteten Menschen, die zwischen 13 und 54 Jahren alt waren, wurden „aufgrund von gewalttätigen Ausschreitungen“ inhaftiert. Die Polizeikommissarin von Merseyside Emily Spurrell äußerte gegenüber Radio City, „Es war unglaublich gefährlich und es gab einige Verletzte unter den Polizeibeamten.“","Die Polizei hat 15 Personen verhaftet, nachdem eine Anti-Flüchtlingsdemonstration vor einem Hotel, in dem Asylbewerber untergebracht waren, in der Nähe der englischen Stadt Liverpool zu Gewalt geworden war. Die Polizeibehörde von Merseyside sagte, dass ein Polizist und zwei Zivilisten bei den Unruhen am Freitagabend in Knowsley leichte Verletzungen erlitten haben. Die Polizei sagte, dass einige Demonstranten Gegenstände geworfen und einen Polizeiwagen angezündet haben. Die verhafteten Personen, die zwischen 13 und 54 Jahre alt waren, wurden ""nach gewaltsamen Unruhen"" festgenommen.",-1.1
589,1,NLLB_MBR_BLEU,"The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats. Police have arrested 15 people after an anti-refugee demonstration outside a hotel used to house asylum seekers turned violent near the English city of Liverpool. The Merseyside Police department said a police officer and two civilians sustained minor injuries during the disturbance on Friday night in Knowsley. The police force said some protesters threw objects and set a police van on fire. The people arrested, who ranged in age from 13 to 54, were detained ""following violent disorder."" Merseyside police commissioner Emily Spurrell told Radio City, ""It was incredibly dangerous and there were a couple of injuries amongst the police officers.""","Der Vorfall ereignet sich, nachdem sich die Zahl der Flüchtlinge und Asylbewerber, die den Ärmelkanal nach Großbritannien in Booten überqueren, ansteigt. Die Polizei hat 15 Menschen verhaftet, nachdem Anti-Flüchtlingsdemonstrationen vor einem Hotel in der Nähe der englischen Stadt Liverpool, das verwendet wird, um Asylbewerber unterzubringen, gewalttätig wurden. Laut dem Polizeirevier von Merseyside erlitten ein Polizeibeamter und zwei Zivilisten während des Tumults am Freitagabend in Knowsley leichte Verletzungen. Die Polizei gab bekannt, dass einige Demonstranten Gegenstände warfen und einen Polizeiwagen anzündeten. Die verhafteten Menschen, die zwischen 13 und 54 Jahren alt waren, wurden „aufgrund von gewalttätigen Ausschreitungen“ inhaftiert. Die Polizeikommissarin von Merseyside Emily Spurrell äußerte gegenüber Radio City, „Es war unglaublich gefährlich und es gab einige Verletzte unter den Polizeibeamten.“","Die Polizei hat 15 Personen verhaftet, nachdem eine Anti-Flüchtlingsdemonstration vor einem Hotel, in dem Asylsuchende in England untergebracht waren, in der Nähe von Liverpool zu Gewalt geworden war. Die Merseyside-Polizeibehörde gab bekannt, dass ein Polizist und zwei Zivilisten bei den Unruhen in der Freitagabend in Knowsley leicht verletzt wurden. Die Polizei sagte, einige Demonstranten haben Gegenstände geworfen und einen Polizeiwagen angezündet. Die festgenommenen Personen, deren Alter von 13 bis 54 Jahren reicht, wurden aufgrund ""gewaltsamer Unordnung"" in Haft genommen.",-12.1
590,1,ONLINE-A,"The incident comes after increase in numbers of refugees and asylum seekers crossing the Channel to the UK in boats. Police have arrested 15 people after an anti-refugee demonstration outside a hotel used to house asylum seekers turned violent near the English city of Liverpool. The Merseyside Police department said a police officer and two civilians sustained minor injuries during the disturbance on Friday night in Knowsley. The police force said some protesters threw objects and set a police van on fire. The people arrested, who ranged in age from 13 to 54, were detained ""following violent disorder."" Merseyside police commissioner Emily Spurrell told Radio City, ""It was incredibly dangerous and there were a couple of injuries amongst the police officers.""","Der Vorfall ereignet sich, nachdem sich die Zahl der Flüchtlinge und Asylbewerber, die den Ärmelkanal nach Großbritannien in Booten überqueren, ansteigt. Die Polizei hat 15 Menschen verhaftet, nachdem Anti-Flüchtlingsdemonstrationen vor einem Hotel in der Nähe der englischen Stadt Liverpool, das verwendet wird, um Asylbewerber unterzubringen, gewalttätig wurden. Laut dem Polizeirevier von Merseyside erlitten ein Polizeibeamter und zwei Zivilisten während des Tumults am Freitagabend in Knowsley leichte Verletzungen. Die Polizei gab bekannt, dass einige Demonstranten Gegenstände warfen und einen Polizeiwagen anzündeten. Die verhafteten Menschen, die zwischen 13 und 54 Jahren alt waren, wurden „aufgrund von gewalttätigen Ausschreitungen“ inhaftiert. Die Polizeikommissarin von Merseyside Emily Spurrell äußerte gegenüber Radio City, „Es war unglaublich gefährlich und es gab einige Verletzte unter den Polizeibeamten.“","Der Vorfall ereignete sich, nachdem die Zahl der Flüchtlinge und Asylsuchenden, die in Booten den Ärmelkanal nach Großbritannien überquerten, zugenommen hatte. Die Polizei hat 15 Personen festgenommen, nachdem eine flüchtlingsfeindliche Demonstration vor einem Hotel, in dem Asylbewerber untergebracht waren, in der Nähe der englischen Stadt Liverpool gewalttätig geworden war. Die Polizei von Merseyside teilte mit, ein Polizist und zwei Zivilisten hätten bei den Unruhen am Freitagabend in Knowsley leichte Verletzungen erlitten. Die Polizei sagte, einige Demonstranten hätten Gegenstände geworfen und einen Polizeiwagen in Brand gesetzt. Die Festgenommenen im Alter von 13 bis 54 Jahren wurden ""nach gewalttätigen Unruhen"" festgenommen. Die Polizeikommissarin von Merseyside, Emily Spurrell, sagte gegenüber Radio City: ""Es war unglaublich gefährlich und es gab ein paar Verletzte unter den Polizisten.""",-0.2
