id,Target_Index,system,src,ref,hyps,mqm_score
664,1545,ONLINE-B,产品防伪标识在哪里,Where is the security seal for the product,Where is the product anti-counterfeiting mark,-1.0
665,1545,ONLINE-G,产品防伪标识在哪里,Where is the security seal for the product,Where is the anti-counterfeiting mark of the product?,-0.0
666,1545,ONLINE-M,产品防伪标识在哪里,Where is the security seal for the product,Where is the anti-counterfeiting product?,-6.0
667,1545,ONLINE-W,产品防伪标识在哪里,Where is the security seal for the product,Where is the product security marking,-7.0
668,1545,ONLINE-Y,产品防伪标识在哪里,Where is the security seal for the product,Where is the product security label,-2.1
669,1545,Yishu,产品防伪标识在哪里,Where is the security seal for the product,Where is the product anti-counterfeiting mark,-1.1
670,1545,ZengHuiMT,产品防伪标识在哪里,Where is the security seal for the product,Where is the product anti-counterfeiting label?,-0.0
671,1545,refA,产品防伪标识在哪里,Where is the security seal for the product,Where is the security seal for the product,-5.1
672,494,ANVITA,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats from some member states say that if the EU could share the cost of installing cameras, watchtowers, and other infrastructure along the external border, it would free up national budgets and thus speed up the construction process.",-0.0
673,494,GPT4-5shot,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","However, diplomats from some member countries said that if Europe could share the cost of installing cameras, watchtowers, and other infrastructure along the external borders, it would free up national budgets and speed up the construction process.",-0.0
674,494,HW-TSC,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats in some member states said if the EU shared the cost of installing cameras, watchtowers and other infrastructure along its external borders, it would free up national budgets and speed up the process.",-0.0
675,494,IOL_Research,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats from some member states say that if the EU could share the cost of installing cameras, watchtowers and other infrastructure along its external borders, it would free up national budgets to speed up the construction process.",-5.0
676,494,Lan-BridgeMT,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But some member states' diplomats said that if the EU could share part of the cost of installing cameras, watchtowers, and other infrastructure along the external border, it would free up national budgets and speed up the construction process.",-4.0
677,494,NLLB_Greedy,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats from some member states say that if the EU can share the cost of installing cameras, watchtowers and other infrastructure along the external border, it will free up national budgets and speed up the construction process.",-3.0
678,494,NLLB_MBR_BLEU,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats from a number of member states say that if the EU were to share the cost of installing cameras, observation towers and other infrastructure along the external border, it would free up national budgets and speed up construction.",-6.0
679,494,ONLINE-A,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats in some member states say that if the EU can share the installation of cameras, watchtowers and other infrastructure along external borders, it will free up national budgets to speed up the construction process.",-1.0
680,494,ONLINE-B,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats in some member states said if the EU shared the cost of installing cameras, watchtowers and other infrastructure along its external borders, it would free up national budgets and speed up the process.",-2.0
681,494,ONLINE-G,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats from some member states said that if the EU can share the cost of installing cameras, watchtowers and other infrastructure along its external borders, it will free up national budgets for countries to speed up the construction process.",-1.0
682,494,ONLINE-M,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats from some member states say that if the EU were to share the cost of installing cameras, watchtowers and other infrastructure along its external borders, it would free up national budgets to speed up the construction process.",-0.0
683,494,ONLINE-W,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomatic officials from some member states say that if the EU were to share the portion of the installation of cameras, watchtowers and other infrastructure along the external borders, it would free up national budgets for countries to speed up the construction process.",-1.0
684,494,ONLINE-Y,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","However, diplomats from some member states say that if the EU can share the part of installing cameras, observation towers, and other infrastructure along the external border, this will free up national budgets for countries and thus speed up the construction process.",-6.0
685,494,Yishu,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats in some member states said if the EU shared the cost of installing cameras, watchtowers and other infrastructure along its external borders, it would free up national budgets and speed up the process.",-0.0
686,494,ZengHuiMT,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","But diplomats from some member states say that if the EU shared the cost of installing cameras, watchtowers and other infrastructure along the external border, it would free up national budgets and speed up the construction process.",-0.0
687,494,refA,但一些成员国的外交官员称，如果欧盟能分担外部边界沿线安装摄像头、瞭望塔和其他基础设施的部分，这将给各国腾出国家预算从而加快建设进程。,"The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.","The installation of cameras, watchtowers, and other infrastructure along the EU's external borders would free up national funds and move along more quickly, according to diplomats in several member states.",-5.0
688,1451,ANVITA,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","The question of the price is not really the most important, the key is how to replace a blank book on the kindle with a book with actual content, instead of downloading it forever.",-12.0
689,1451,GPT4-5shot,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","The issue of price is not the most important, the key is how to replace the blank books on Kindle with books of actual content, rather than always downloading ""coming soon"".",-2.0
690,1451,HW-TSC,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The price issue is actually not the most important thing. The key is how to replace the blank books on the kindle with books with actual content, instead of downloading them forever and saying ""stay tuned""",-7.0
691,1451,IOL_Research,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The issue of price is not the most important, the key is now how to replace the blank book on the kindle with a book with actual content, rather than forever download is ""stay tuned""",-8.0
692,1451,Lan-BridgeMT,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The issue of price is not the most important thing, the key is how to replace the blank book on the Kindle with a book with actual content, instead of always downloading ""please look forward to it""",-9.0
693,1451,NLLB_Greedy,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","The price is not the most important issue, the key is how to replace the blank books on the Kindle with books with real content, instead of downloading them forever.",-6.0
694,1451,NLLB_MBR_BLEU,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The price is not the most important thing, the key is now how to replace the blank books on the Kindle with books with real content, instead of downloading them forever.",-7.0
695,1451,ONLINE-A,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The issue of price is not the most important, the key is how to replace the blank book on the Kindle with a book with actual content, instead of downloading it forever is ""stay tuned""",-8.0
696,1451,ONLINE-B,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The issue of price is not the most important issue. The key is how to replace the blank books on Kindle with books with actual content, instead of downloading them forever and saying ""stay tuned""",-8.0
697,1451,ONLINE-G,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The issue of price is actually not the most important. The key is how to replace blank books on kindle with books with actual content, rather than downloading them forever“ ""Stay tuned”",-5.0
698,1451,ONLINE-M,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","The question of price is not the most important, the key is now how to replace the blank book on Kindle with the actual content of the book, instead of forever downloading it is ""please look forward""",-5.0
699,1451,ONLINE-W,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. the price is not really the most important issue, the key is how to replace the blank books on kindle with books with actual content now, instead of downloading them forever with ""stay tuned"".",-7.0
700,1451,ONLINE-Y,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The price issue isn't actually the most important one; the key is how to replace the blank book on the Kindle with the actual content now, rather than the “stay tuned” if you download it forever",-6.0
701,1451,Yishu,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The price issue is actually not the most important thing. The key is how to replace the blank books on the kindle with books with actual content, instead of downloading them forever and saying ""stay tuned""",-7.0
702,1451,ZengHuiMT,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The issue of price is actually not the most important, the key is how to replace the blank book on the kindle with a book with actual content, instead of downloading it forever and saying ""stay tuned"" are all ""stay tuned"".",-7.0
703,1451,refA,1. 价格的问题其实并不是最重要的，关键是现在怎么将kindle上空白的书换成有实际内容的书，而不是永远下载下来都是“敬请期待”,"1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""","1. The price issue is not the most crucial one, the trick is to figure out how to swap out the empty books on Kindle with books that have actual substance rather than just downloading them indefinitely and saying ""stay tuned""",-3.0
704,1958,ANVITA,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","As a result, there are still many things that need to be done, and it is important to be careful when buying.",-7.0
705,1958,GPT4-5shot,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","In conclusion, this product has many shortcomings, so please be cautious when purchasing.",-1.0
706,1958,HW-TSC,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","To sum up, this product still has many deficiencies, and I hope you will be cautious when buying it.",-0.0
707,1958,IOL_Research,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","To sum up, this product still has many shortcomings, I hope you should be careful when buying.",-1.1
708,1958,Lan-BridgeMT,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","In summary, this product has many shortcomings, so please be careful when buying.",-1.0
709,1958,NLLB_Greedy,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","In summary, there are many shortcomings in this product, so please be careful when buying.",-0.0
710,1958,NLLB_MBR_BLEU,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","All in all, there are many deficiencies of this product, so please be careful when you buy.",-0.0
711,1958,ONLINE-A,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","To sum up, this product still has many shortcomings, I hope you should be cautious when buying.",-1.1
712,1958,ONLINE-B,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","To sum up, this product still has many deficiencies, and I hope you will be cautious when buying it.",-0.0
713,1958,ONLINE-G,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","In summary, there are still many shortcomings in this product. I hope you should be careful when buying it.",-1.0
714,1958,ONLINE-M,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","In summary, there are many shortcomings in this product, I hope everyone to be careful when buying.",-0.1
715,1958,ONLINE-W,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","To summarize, this product has many shortcomings and I hope you will be careful when buying it.",-0.0
716,1958,ONLINE-Y,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","In summary, there are still many shortcomings in this product, so I hope everyone should be careful when buying it.",-0.0
717,1958,Yishu,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","To sum up, this product still has many deficiencies, and I hope you will be cautious when buying it.",-1.0
718,1958,ZengHuiMT,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","To sum up, this product still has many shortcomings. I hope you will be careful when buying it.",-0.0
719,1958,refA,综上所述，本产品还有诸多不足，希望大家买的时候要慎重。,"To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.","To summarize, this product still has numerous flaws, and I hope you would be cautious while purchasing it.",-0.0
720,356,ANVITA,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West, Central and North Africa, the opioid crisis was exacerbated by tramadol and in North America by fentanyl, two regions that had little in common in terms of economy, demographics or general patterns of drug use but were struggling to combat the opioid crisis fuelled by easily available and low-cost substances.",-2.1
721,356,GPT4-5shot,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West Africa, Central Africa, and North Africa, the opioid crisis is exacerbated by Tramadol; in North America, it is Fentanyl. These two regions have almost no commonalities in terms of economy, demographic data, or general drug use patterns, but both are struggling to combat the opioid crisis fueled by easily accessible and low-cost substances.",-5.0
722,356,HW-TSC,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The two regions, which have little in common in terms of economics, demographics or general drug use patterns, are struggling to combat an opioid crisis fueled by readily available and cheaply produced substances.",-0.0
723,356,IOL_Research,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West, Central and North Africa, it is tramadol that is exacerbating the opioid crisis; in North America, it is fentanyl. The two regions have little in common in terms of economics, demographics or general patterns of drug use, but both are struggling to combat an opioid crisis fuelled by substances that are easily available and cheap to produce.",-0.0
724,356,Lan-BridgeMT,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West Africa, Central Africa, and North Africa, the opioid crisis is exacerbated by Tramadol; in North America, it is Fentanyl. These two regions have little in common in terms of economy, demographic data, or general drug use patterns, but both are struggling to combat the opioid crisis fueled by easily accessible and low-cost substances.",-1.0
725,356,NLLB_Greedy,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West, Central and North Africa, the opioid crisis is exacerbated by Kumamoto; in North America, it is Fentanyl. The two regions have little in common in terms of economics, demographics or general patterns of drug use, but are struggling to combat the opioid crisis fueled by the availability and low cost of the substance.",-6.0
726,356,NLLB_MBR_BLEU,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West Africa, Central Africa and North Africa, Kumamoto is the acute opioid crisis; in North America, it is Fentanyl. The two regions have little in common in terms of economics, demographics or general patterns of drug use, but all are working hard to combat a opioid crisis fueled by the easy availability and low-cost production of the drug.",-7.0
727,356,ONLINE-A,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West, Central and North Africa, it is tramadol that exacerbates the opioid crisis; In North America, it's fentanyl. The two regions have little in common economically, demographically, or general drug use patterns, but both struggle with the opioid crisis fuelled by readily available and low-cost substances.",-1.0
728,356,ONLINE-B,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The two regions, which have little in common in terms of economics, demographics or general drug use patterns, are struggling to combat an opioid crisis fueled by readily available and cheaply produced substances.",-6.0
729,356,ONLINE-G,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West Africa, Central Africa, and North Africa, tramadol is exacerbating the opioid crisis; in North America, it is fentanyl.The two regions have little in common in terms of economy, demographic statistics, or general drug abuse patterns, but they are both struggling to combat the opioid crisis driven by easily available and low-cost substances.",-1.0
730,356,ONLINE-M,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West, Central and North Africa, the opioid crisis is exacerbated by tramadol; in North America, fentanyl.The two regions have little in common in terms of economics, demographics or general patterns of drug use, but both are struggling to fight the opioid crisis fuelled by substances that are readily available and cheap to produce.",-1.0
731,356,ONLINE-W,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West, Central and North Africa, it is tramadol that fuels the opioid crisis; in North America, it is fentanyl. The two regions have little in common in terms of economies, demographics or general patterns of drug use, but both are struggling to combat the opioid crisis, which is fuelled by substances that are readily available and cheap to produce.",-1.0
732,356,ONLINE-Y,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West Africa, Central Africa, and North Africa, it is tramadol that is exacerbating the opioid crisis; in North America it is fentanyl. The two regions have little in common in terms of economies, demographics, or general drug use patterns, yet they are struggling to fight the opioid crisis fueled by substances that are easily available and low in production costs.",-1.0
733,356,Yishu,在西非、中部非洲和北非，加剧类阿片危机的是曲马多；在北美则是芬太尼。这两个区域在经济、人口统计数据或一般吸毒模式方面几乎没有共同点，但都在奋力抗击由容易获得且生产成本低的物质助长的类阿片危机。,"In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The opioid problem is being exacerbated by easily accessible and inexpensively produced drugs in the two locations, which have little in common in terms of economics, demographics, or overall drug usage trends.","In West, Central and North Africa, it is tramadol that is fueling the opioid crisis; in North America it is fentanyl. The two regions, which have little in common in terms of economics, demographics or general drug use patterns, are struggling to combat an opioid crisis fueled by readily available and cheaply produced substances.",-0.0
